"Index Name","Date","P/E","P/B","Div Yield %"
"NIFTY SMALLCAP 250","26 Nov 2019","62.92","1.74","1.26"
"NIFTY SMALLCAP 250","25 Nov 2019","63.20","1.75","1.26"
"NIFTY SMALLCAP 250","22 Nov 2019","62.66","1.73","1.27"
"NIFTY SMALLCAP 250","21 Nov 2019","62.65","1.73","1.27"
"NIFTY SMALLCAP 250","20 Nov 2019","62.83","1.74","1.26"
"NIFTY SMALLCAP 250","19 Nov 2019","62.80","1.73","1.27"
"NIFTY SMALLCAP 250","18 Nov 2019","62.63","1.73","1.27"
"NIFTY SMALLCAP 250","15 Nov 2019","62.51","1.73","1.27"
"NIFTY SMALLCAP 250","14 Nov 2019","62.64","1.73","1.27"
"NIFTY SMALLCAP 250","13 Nov 2019","62.64","1.73","1.27"
"NIFTY SMALLCAP 250","11 Nov 2019","63.32","1.74","1.26"
"NIFTY SMALLCAP 250","08 Nov 2019","63.26","1.74","1.26"
"NIFTY SMALLCAP 250","07 Nov 2019","63.56","1.75","1.25"
"NIFTY SMALLCAP 250","06 Nov 2019","63.24","1.74","1.26"
"NIFTY SMALLCAP 250","05 Nov 2019","63.53","1.75","1.25"
"NIFTY SMALLCAP 250","04 Nov 2019","52.97","1.76","1.24"
"NIFTY SMALLCAP 250","01 Nov 2019","52.74","1.76","1.25"
"NIFTY SMALLCAP 250","31 Oct 2019","52.43","1.75","1.25"
"NIFTY SMALLCAP 250","30 Oct 2019","52.08","1.73","1.26"
"NIFTY SMALLCAP 250","29 Oct 2019","51.75","1.72","1.27"
"NIFTY SMALLCAP 250","27 Oct 2019","51.43","1.71","1.28"
"NIFTY SMALLCAP 250","25 Oct 2019","50.86","1.69","1.29"
"NIFTY SMALLCAP 250","24 Oct 2019","51.07","1.70","1.29"
"NIFTY SMALLCAP 250","23 Oct 2019","51.32","1.71","1.28"
"NIFTY SMALLCAP 250","22 Oct 2019","51.26","1.71","1.28"
"NIFTY SMALLCAP 250","18 Oct 2019","50.79","1.69","1.29"
"NIFTY SMALLCAP 250","17 Oct 2019","49.85","1.66","1.32"
"NIFTY SMALLCAP 250","16 Oct 2019","49.37","1.63","1.34"
"NIFTY SMALLCAP 250","15 Oct 2019","49.27","1.63","1.34"
"NIFTY SMALLCAP 250","14 Oct 2019","49.30","1.63","1.34"
"NIFTY SMALLCAP 250","11 Oct 2019","49.30","1.63","1.34"
"NIFTY SMALLCAP 250","10 Oct 2019","49.14","1.63","1.34"
"NIFTY SMALLCAP 250","09 Oct 2019","49.40","1.64","1.34"
"NIFTY SMALLCAP 250","07 Oct 2019","49.09","1.63","1.35"
"NIFTY SMALLCAP 250","04 Oct 2019","49.61","1.64","1.33"
"NIFTY SMALLCAP 250","03 Oct 2019","50.06","1.66","1.32"
"NIFTY SMALLCAP 250","01 Oct 2019","50.29","1.67","1.31"
"NIFTY SMALLCAP 250","30 Sep 2019","51.16","1.69","1.29"
"NIFTY SMALLCAP 250","27 Sep 2019","51.75","1.73","1.27"
"NIFTY SMALLCAP 250","26 Sep 2019","27.37","1.81","1.15"
"NIFTY SMALLCAP 250","25 Sep 2019","27.23","1.81","1.16"
"NIFTY SMALLCAP 250","24 Sep 2019","31.26","1.84","1.14"
"NIFTY SMALLCAP 250","23 Sep 2019","32.58","1.85","1.14"
"NIFTY SMALLCAP 250","20 Sep 2019","31.56","1.79","1.18"
"NIFTY SMALLCAP 250","19 Sep 2019","30.51","1.73","1.22"
"NIFTY SMALLCAP 250","18 Sep 2019","30.95","1.76","1.20"
"NIFTY SMALLCAP 250","17 Sep 2019","30.90","1.75","1.20"
"NIFTY SMALLCAP 250","16 Sep 2019","31.40","1.78","1.18"
"NIFTY SMALLCAP 250","13 Sep 2019","31.28","1.78","1.19"
"NIFTY SMALLCAP 250","12 Sep 2019","31.10","1.76","1.20"
"NIFTY SMALLCAP 250","11 Sep 2019","30.84","1.76","1.20"
"NIFTY SMALLCAP 250","09 Sep 2019","30.57","1.73","1.22"
"NIFTY SMALLCAP 250","06 Sep 2019","30.47","1.72","1.23"
"NIFTY SMALLCAP 250","05 Sep 2019","30.14","1.70","1.24"
"NIFTY SMALLCAP 250","04 Sep 2019","29.99","1.69","1.25"
"NIFTY SMALLCAP 250","03 Sep 2019","29.94","1.69","1.25"
"NIFTY SMALLCAP 250","30 Aug 2019","30.39","1.71","1.23"
"NIFTY SMALLCAP 250","29 Aug 2019","30.12","1.68","1.24"
"NIFTY SMALLCAP 250","28 Aug 2019","30.37","1.69","1.23"
"NIFTY SMALLCAP 250","27 Aug 2019","30.55","1.70","1.22"
"NIFTY SMALLCAP 250","26 Aug 2019","30.10","1.68","1.24"
"NIFTY SMALLCAP 250","23 Aug 2019","29.49","1.64","1.26"
"NIFTY SMALLCAP 250","22 Aug 2019","29.31","1.63","1.27"
"NIFTY SMALLCAP 250","21 Aug 2019","29.96","1.67","1.24"
"NIFTY SMALLCAP 250","20 Aug 2019","30.51","1.70","1.22"
"NIFTY SMALLCAP 250","19 Aug 2019","30.66","1.71","1.21"
"NIFTY SMALLCAP 250","16 Aug 2019","29.99","1.70","1.22"
"NIFTY SMALLCAP 250","14 Aug 2019","29.72","1.70","1.22"
"NIFTY SMALLCAP 250","13 Aug 2019","29.47","1.70","1.23"
"NIFTY SMALLCAP 250","09 Aug 2019","29.80","1.72","1.21"
"NIFTY SMALLCAP 250","08 Aug 2019","29.86","1.71","1.22"
"NIFTY SMALLCAP 250","07 Aug 2019","29.78","1.69","1.23"
"NIFTY SMALLCAP 250","06 Aug 2019","30.70","1.70","1.23"
"NIFTY SMALLCAP 250","05 Aug 2019","30.18","1.67","1.25"
"NIFTY SMALLCAP 250","02 Aug 2019","30.75","1.70","1.22"
"NIFTY SMALLCAP 250","01 Aug 2019","30.89","1.71","1.21"
"NIFTY SMALLCAP 250","31 Jul 2019","31.25","1.73","1.20"
"NIFTY SMALLCAP 250","30 Jul 2019","31.24","1.75","1.19"
"NIFTY SMALLCAP 250","29 Jul 2019","31.74","1.79","1.16"
"NIFTY SMALLCAP 250","26 Jul 2019","32.07","1.81","1.15"
"NIFTY SMALLCAP 250","25 Jul 2019","32.02","1.81","1.15"
"NIFTY SMALLCAP 250","24 Jul 2019","31.92","1.81","1.15"
"NIFTY SMALLCAP 250","23 Jul 2019","32.38","1.83","1.13"
"NIFTY SMALLCAP 250","22 Jul 2019","32.25","1.82","1.14"
"NIFTY SMALLCAP 250","19 Jul 2019","32.68","1.85","1.12"
"NIFTY SMALLCAP 250","18 Jul 2019","33.24","1.88","1.10"
"NIFTY SMALLCAP 250","17 Jul 2019","33.59","1.90","1.09"
"NIFTY SMALLCAP 250","16 Jul 2019","33.44","1.90","1.09"
"NIFTY SMALLCAP 250","15 Jul 2019","33.44","1.90","1.09"
"NIFTY SMALLCAP 250","12 Jul 2019","33.72","1.92","1.08"
"NIFTY SMALLCAP 250","11 Jul 2019","33.68","1.93","1.05"
"NIFTY SMALLCAP 250","10 Jul 2019","33.56","1.92","1.05"
"NIFTY SMALLCAP 250","09 Jul 2019","33.80","1.94","1.04"
"NIFTY SMALLCAP 250","08 Jul 2019","33.79","1.93","1.04"
"NIFTY SMALLCAP 250","05 Jul 2019","34.53","1.98","1.02"
"NIFTY SMALLCAP 250","04 Jul 2019","34.98","2.00","1.01"
"NIFTY SMALLCAP 250","03 Jul 2019","34.87","2.00","1.01"
"NIFTY SMALLCAP 250","02 Jul 2019","34.78","1.99","1.01"
"NIFTY SMALLCAP 250","01 Jul 2019","34.83","1.99","1.01"
"NIFTY SMALLCAP 250","28 Jun 2019","34.66","1.98","1.02"
"NIFTY SMALLCAP 250","27 Jun 2019","40.76","1.99","1.00"
"NIFTY SMALLCAP 250","26 Jun 2019","40.44","1.98","1.00"
"NIFTY SMALLCAP 250","25 Jun 2019","40.29","1.97","1.00"
"NIFTY SMALLCAP 250","24 Jun 2019","40.12","1.96","1.01"
"NIFTY SMALLCAP 250","21 Jun 2019","40.14","1.97","1.01"
"NIFTY SMALLCAP 250","20 Jun 2019","40.15","1.97","1.01"
"NIFTY SMALLCAP 250","19 Jun 2019","39.70","1.95","1.02"
"NIFTY SMALLCAP 250","18 Jun 2019","40.25","1.98","1.00"
"NIFTY SMALLCAP 250","17 Jun 2019","40.45","1.99","1.00"
"NIFTY SMALLCAP 250","14 Jun 2019","41.32","2.01","0.98"
"NIFTY SMALLCAP 250","13 Jun 2019","41.58","2.04","0.98"
"NIFTY SMALLCAP 250","12 Jun 2019","41.81","2.05","0.97"
"NIFTY SMALLCAP 250","11 Jun 2019","41.97","2.06","0.97"
"NIFTY SMALLCAP 250","10 Jun 2019","41.90","2.06","0.97"
"NIFTY SMALLCAP 250","07 Jun 2019","42.18","2.07","0.96"
"NIFTY SMALLCAP 250","06 Jun 2019","42.22","2.07","0.96"
"NIFTY SMALLCAP 250","04 Jun 2019","42.92","2.11","0.95"
"NIFTY SMALLCAP 250","03 Jun 2019","42.94","2.11","0.95"
"NIFTY SMALLCAP 250","31 May 2019","42.89","2.11","0.95"
"NIFTY SMALLCAP 250","30 May 2019","32.26","2.12","0.94"
"NIFTY SMALLCAP 250","29 May 2019","32.19","2.12","0.94"
"NIFTY SMALLCAP 250","28 May 2019","30.78","2.13","0.93"
"NIFTY SMALLCAP 250","27 May 2019","30.69","2.13","0.94"
"NIFTY SMALLCAP 250","24 May 2019","30.57","2.10","0.96"
"NIFTY SMALLCAP 250","23 May 2019","29.84","2.05","0.98"
"NIFTY SMALLCAP 250","22 May 2019","30.29","2.05","0.98"
"NIFTY SMALLCAP 250","21 May 2019","30.64","2.04","0.98"
"NIFTY SMALLCAP 250","20 May 2019","30.79","2.05","0.98"
"NIFTY SMALLCAP 250","17 May 2019","29.73","1.97","1.02"
"NIFTY SMALLCAP 250","16 May 2019","29.60","1.97","1.02"
"NIFTY SMALLCAP 250","15 May 2019","29.56","1.96","1.02"
"NIFTY SMALLCAP 250","14 May 2019","29.81","1.98","1.01"
"NIFTY SMALLCAP 250","13 May 2019","29.68","1.97","1.02"
"NIFTY SMALLCAP 250","10 May 2019","30.84","2.01","1.00"
"NIFTY SMALLCAP 250","09 May 2019","31.11","2.00","1.00"
"NIFTY SMALLCAP 250","08 May 2019","31.22","2.01","1.00"
"NIFTY SMALLCAP 250","07 May 2019","31.68","2.03","0.98"
"NIFTY SMALLCAP 250","06 May 2019","31.95","2.05","0.97"
"NIFTY SMALLCAP 250","03 May 2019","32.21","2.07","0.97"
"NIFTY SMALLCAP 250","02 May 2019","32.26","2.07","0.97"
"NIFTY SMALLCAP 250","30 Apr 2019","33.48","2.06","0.96"
"NIFTY SMALLCAP 250","26 Apr 2019","33.87","2.09","0.95"
"NIFTY SMALLCAP 250","25 Apr 2019","33.91","2.09","0.95"
"NIFTY SMALLCAP 250","24 Apr 2019","33.91","2.09","0.95"
"NIFTY SMALLCAP 250","23 Apr 2019","33.72","2.08","0.95"
"NIFTY SMALLCAP 250","22 Apr 2019","33.82","2.08","0.95"
"NIFTY SMALLCAP 250","18 Apr 2019","34.33","2.12","0.94"
"NIFTY SMALLCAP 250","16 Apr 2019","34.74","2.14","0.92"
"NIFTY SMALLCAP 250","15 Apr 2019","34.64","2.13","0.93"
"NIFTY SMALLCAP 250","12 Apr 2019","34.48","2.12","0.93"
"NIFTY SMALLCAP 250","11 Apr 2019","34.28","2.11","0.94"
"NIFTY SMALLCAP 250","10 Apr 2019","34.25","2.11","0.94"
"NIFTY SMALLCAP 250","09 Apr 2019","34.24","2.10","0.94"
"NIFTY SMALLCAP 250","08 Apr 2019","34.28","2.11","0.94"
"NIFTY SMALLCAP 250","05 Apr 2019","34.39","2.11","0.93"
"NIFTY SMALLCAP 250","04 Apr 2019","34.08","2.09","0.94"
"NIFTY SMALLCAP 250","03 Apr 2019","34.24","2.10","0.94"
"NIFTY SMALLCAP 250","02 Apr 2019","34.57","2.12","0.93"
"NIFTY SMALLCAP 250","01 Apr 2019","34.60","2.13","0.93"
"NIFTY SMALLCAP 250","29 Mar 2019","34.27","2.11","0.94"
"NIFTY SMALLCAP 250","28 Mar 2019","46.67","1.99","0.89"
"NIFTY SMALLCAP 250","27 Mar 2019","46.32","1.97","0.90"
"NIFTY SMALLCAP 250","26 Mar 2019","45.86","1.95","0.91"
"NIFTY SMALLCAP 250","25 Mar 2019","45.48","1.94","0.92"
"NIFTY SMALLCAP 250","22 Mar 2019","46.00","1.96","0.91"
"NIFTY SMALLCAP 250","20 Mar 2019","46.25","1.97","0.90"
"NIFTY SMALLCAP 250","19 Mar 2019","46.40","1.98","0.90"
"NIFTY SMALLCAP 250","18 Mar 2019","46.20","1.97","0.90"
"NIFTY SMALLCAP 250","15 Mar 2019","46.28","1.97","0.90"
"NIFTY SMALLCAP 250","14 Mar 2019","46.52","1.98","0.90"
"NIFTY SMALLCAP 250","13 Mar 2019","46.54","1.98","0.90"
"NIFTY SMALLCAP 250","12 Mar 2019","46.71","1.99","0.89"
"NIFTY SMALLCAP 250","11 Mar 2019","46.21","1.97","0.90"
"NIFTY SMALLCAP 250","08 Mar 2019","45.36","1.93","0.92"
"NIFTY SMALLCAP 250","07 Mar 2019","45.36","1.94","0.92"
"NIFTY SMALLCAP 250","06 Mar 2019","45.40","1.94","0.92"
"NIFTY SMALLCAP 250","05 Mar 2019","45.02","1.92","0.93"
"NIFTY SMALLCAP 250","01 Mar 2019","43.39","1.85","0.96"
"NIFTY SMALLCAP 250","28 Feb 2019","42.40","1.80","0.98"
"NIFTY SMALLCAP 250","27 Feb 2019","42.23","1.79","0.99"
"NIFTY SMALLCAP 250","26 Feb 2019","42.10","1.78","1.00"
